threads,ranks,all_avg_usr,all_max_usr,all_avg_wall,all_max_wall,all_avg_sys,all_max_sys,analytical_error.block_ipdg_avg_usr,analytical_error.block_ipdg_max_usr,analytical_error.block_ipdg_avg_wall,analytical_error.block_ipdg_max_wall,analytical_error.block_ipdg_avg_sys,analytical_error.block_ipdg_max_sys,block_ipdg.all_avg_usr,block_ipdg.all_max_usr,block_ipdg.all_avg_wall,block_ipdg.all_max_wall,block_ipdg.all_avg_sys,block_ipdg.all_max_sys,block_ipdg.discretize_avg_usr,block_ipdg.discretize_max_usr,block_ipdg.discretize_avg_wall,block_ipdg.discretize_max_wall,block_ipdg.discretize_avg_sys,block_ipdg.discretize_max_sys,block_ipdg.solve_avg_usr,block_ipdg.solve_max_usr,block_ipdg.solve_avg_wall,block_ipdg.solve_max_wall,block_ipdg.solve_avg_sys,block_ipdg.solve_max_sys,ipdg.all_avg_usr,ipdg.all_max_usr,ipdg.all_avg_wall,ipdg.all_max_wall,ipdg.all_avg_sys,ipdg.all_max_sys,ipdg.discretize_avg_usr,ipdg.discretize_max_usr,ipdg.discretize_avg_wall,ipdg.discretize_max_wall,ipdg.discretize_avg_sys,ipdg.discretize_max_sys,ipdg.solve_avg_usr,ipdg.solve_max_usr,ipdg.solve_avg_wall,ipdg.solve_max_wall,ipdg.solve_avg_sys,ipdg.solve_max_sys,single_run_avg_usr,single_run_max_usr,single_run_avg_wall,single_run_max_wall,single_run_avg_sys,single_run_max_sys
1,3584,498536,499480,500369,501078,197.366,3160,257.241,260,257.153,258,0.0753348,10,124694,124760,125104,125108,33.1222,850,1264.39,1480,1274.04,1498,6.91127,40,123430,123590,123829,123945,26.2109,850,123833,123940,124328,124335,57.0145,790,721.878,930,745.825,941,22.4944,60,123060,123160,123531,123590,34.3694,770,249268,249740,250185,250539,98.6607,1580

