threads,ranks,all_avg_usr,all_max_usr,all_avg_wall,all_max_wall,all_avg_sys,all_max_sys,analytical_error.block_ipdg_avg_usr,analytical_error.block_ipdg_max_usr,analytical_error.block_ipdg_avg_wall,analytical_error.block_ipdg_max_wall,analytical_error.block_ipdg_avg_sys,analytical_error.block_ipdg_max_sys,block_ipdg.all_avg_usr,block_ipdg.all_max_usr,block_ipdg.all_avg_wall,block_ipdg.all_max_wall,block_ipdg.all_avg_sys,block_ipdg.all_max_sys,block_ipdg.discretize_avg_usr,block_ipdg.discretize_max_usr,block_ipdg.discretize_avg_wall,block_ipdg.discretize_max_wall,block_ipdg.discretize_avg_sys,block_ipdg.discretize_max_sys,block_ipdg.solve_avg_usr,block_ipdg.solve_max_usr,block_ipdg.solve_avg_wall,block_ipdg.solve_max_wall,block_ipdg.solve_avg_sys,block_ipdg.solve_max_sys,ipdg.all_avg_usr,ipdg.all_max_usr,ipdg.all_avg_wall,ipdg.all_max_wall,ipdg.all_avg_sys,ipdg.all_max_sys,ipdg.discretize_avg_usr,ipdg.discretize_max_usr,ipdg.discretize_avg_wall,ipdg.discretize_max_wall,ipdg.discretize_avg_sys,ipdg.discretize_max_sys,ipdg.solve_avg_usr,ipdg.solve_max_usr,ipdg.solve_avg_wall,ipdg.solve_max_wall,ipdg.solve_avg_sys,ipdg.solve_max_sys,single_run_avg_usr,single_run_max_usr,single_run_avg_wall,single_run_max_wall,single_run_avg_sys,single_run_max_sys
1,1792,436071,436640,437670,438042,175.558,2680,218.298,220,218.003,219,0.15625,10,107171,107230,107529,107533,31.0658,840,1097.37,1210,1105.68,1218,5.91518,30,106074,106210,106423,106511,25.1507,840,110337,110420,110769,110774,48.404,550,639.967,900,661.494,913,20.2511,50,109659,109750,110069,110108,27.9855,540,218036,218320,218835,219021,87.7679,1340

